id,name,description,address,phone,email,website,rating,is_verified,is_member,images,location,operating_hours,is_open,status,owner_id,created_at,updated_at
"c4c169f0-0327-4e62-b763-b2fc7206ab45","SRI VARAMAHALAKSHMI CHITS PRIVATE LIMITED","Business Services","DNO:8-87,FF,SN:F3&F4   NEAR KANYAKAPARAMESWARI TEMPLENA-KAIKALURU-Andhra Pradesh-521333-India","","","","","","",[],"","","","approved","","2017-03-09T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"6324dedc-a556-4a37-b129-a8a1621f44a0","TIRUMALA AGRO PROCESSORS PRIVATE LIMITED","Business Services","D.NO.1307-369, NO. B2, HONEY RESIDENCY   5TH LANE, KRISHNA NAGARNA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2017-05-02T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"5cb1e696-1929-4162-959d-ffe46d73fd59","DRIBLING SPORTS PRIVATE LIMITED","Business Services","P.No. 21, Road No. 14,   Bharathi Nagar,NA-Vijayawada-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2017-05-15T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"1b6053d2-f03f-40fe-a158-e2d5e2b7dbd3","IPAGEUM SERVICES PRIVATE LIMITED","Business Services","Dno 49-4-21,Prudhvi Enclave Apartments,   Near Chikitsa Hospital, Ramavarappadu,NA-Vijayawada-Andhra Pradesh-520015-India","","","","","","",[],"","","","approved","","2017-06-05T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"76dd079f-bee8-44b1-852f-e967e562e2d8","TICTAC DIGITAL MARKETING PRIVATE LIMITED","Business Services","Flat No.GF1, Sai Sri Towers,   A.S.Raju Street, MuthyalamPaduNA-Vijayawada-Andhra Pradesh-520011-India","","","","","","",[],"","","","approved","","2017-08-09T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"33e138e9-4b5a-4560-ad1b-4876c64f8fc2","MUVES CONSULTANCY SERVICES PRIVATE LIMITED","Business Services","#76-8/1-8/1A   Telephone Colony, BhavanipuramNA-Vijayawada-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2017-09-25T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"2ba13a9e-86a3-443b-ac9c-20e0d16479c3","CNUCLEUS (OPC) PRIVATE LIMITED","Business Services","74-31-36/3, KARIVEPAKU THOTA   RAGHU GARDEN ROAD, ASHOK NAGAR,NA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2018-06-28T00:00:00.000Z","2024-12-08T22:34:10.495Z"
"75b8ae56-6441-452f-a769-869f7dac86e6","BLUEWEB BROADBAND SERVICES PRIVATE LIMITED","Business Services","D.NO.9-10-15A,   OPPSITE J R R MUNICIPAL SCHOOL, KOTHAPETNA-GUNTUR-Andhra Pradesh-522001-India","","","","","","",[],"","","","approved","","2018-04-20T00:00:00.000Z","2024-12-08T22:34:10.496Z"
"b4550d21-b4bd-44b0-a977-f626f8860464","GNLT TECHNOLOGIES PRIVATE LIMITED","Business Services","D.No. 23-23-11/1 & 23-23-11/A,   Siva Rao Street, SatyanarayanapuramNA-Vijayawada-Andhra Pradesh-520011-India","","","","","","",[],"","","","approved","","2018-11-02T00:00:00.000Z","2024-12-08T22:34:10.496Z"
"95f11238-34d8-4490-9291-9e54f1148859","JASHARA SERVICES PRIVATE LIMITED","Business Services","DOOR NO. 6-58, NEAR POST OFFICE   CHOWTAPALLI, VEERULLAPADUNA-KRISHNA-Andhra Pradesh-521170-India","","","","","","",[],"","","","approved","","2018-12-18T00:00:00.000Z","2024-12-08T22:34:10.496Z"
"02a488ff-866a-4c38-9298-3764920bacd0","MANJU ENGINEERING CONSULTANCY PRIVATE LIMITED","Business Services","D.No. 3-176, NTR Colony,   NavulurNA-MANGALAGIRI-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","2019-05-29T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"41ec6cc7-8185-4773-bd7c-0a42311183eb","SIR M.V. INSPECTION & TESTING SERVICES INDIA PRIVATE LIMITED","Business Services","D.No.87-6-615, Netaji Nagar   3/5 Cross Road, Lalpuram RoadNA-Guntur-Andhra Pradesh-522004-India","","","","","","",[],"","","","approved","","2020-12-22T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"0a00107d-e9d6-445c-bacd-a2e9d9865412","IOT METRICS FARM PRIVATE LIMITED","Business Services","D.No.40-15/2-8/1A, Flat No.3B   Durga Residency, Brundavan ColonyNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2021-11-24T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"6783df88-88cc-48cc-8600-329c026de33f","VLTATA ENGINEERING & CONSULTANCY SERVICES (OPC) PRIVATE LIMITED","Business Services","48-3-25/2,GF-101,SATHYA DURGA NIVAS   SRI KRISHNA VISHYA MANDIR ROAD, SHRINGARNA-VISAKHAPATNAM-Andhra Pradesh-530046-India","","","","","","",[],"","","","approved","","2022-06-25T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"8f97253a-d6ae-4ef8-8b0b-67df78a80da1","NAKSHATRAA SMART SOLUTIONS PRIVATE LIMITED","Business Services","39-11-5, TURLAPATI KUTUMBARAO STREET   LABBIPETNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2022-02-15T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"3c07442b-dcf3-4b32-87c3-0454b25a30e8","SRIPRIYA PROJECTS PRIVATE LIMITED","Construction","Madhu Malaxmi Chambers, D. No. 32-9-17, 17A &   32-2-6,A S Rama Rao Road, Mogalrajpuram,NA-Vijayawada-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2004-05-24T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"9f04d397-2bc3-4bec-a852-229a376c21cf","SREE AMRUTHA TOWNSHIPS PRIVATE LIMITED","Construction","D.NO. 70-1-6, KONERUVARI STREET,   PATAMATA, VIJAYAWADANA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2012-08-31T00:00:00.000Z","2024-12-08T22:34:10.497Z"
"921ef8c4-cb44-4465-a30c-63c17dc472b8","SIDDHARTHA TILES & SANITARY PRIVATE LIMITED","Trading","D.No.27-6-186 & D.No.27-6-187, Sri Hari Complex,   Prakasham,GovernorpetNA-Vijayawada-Andhra Pradesh-520002-India","","","","","","",[],"","","","approved","","2012-02-28T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"33d548dd-8621-40a5-bed4-e08e233bd352","CHAPARALA IMPORT EXPORT PRIVATE LIMITED","Trading","#12-10-58,P.B.NO.37,   CONVENT STREETNA-VIJAYAWADA-Andhra Pradesh-520001-India","","","","","","",[],"","","","approved","","2012-11-21T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"13ba748f-133d-4b32-b035-d47bdcb3484b","DHANALAKSHMI TEXTRADE INDIA PRIVATE LIMITED","Trading","D.NO.9-42 & 11-61, BUNDAR ROAD   ASHOK NAGAR, KANURUNA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2013-09-04T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"45fc0f2a-7a2a-436c-843b-25bb1ab47245","INCREDIBLE RETAIL SOLUTIONS PRIVATE LIMITED","Trading","23-28-63, Flat no 203, Sri Sai Nikitha   Enclave, Satyanarayanapuram, VijayawadaNA-Krishna-Andhra Pradesh-520011-India","","","","","","",[],"","","","approved","","2021-07-29T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"836c7d6d-ed07-4c06-af0a-400c3aa47472","LINTA TECHNOLOGIES (OPC) PRIVATE LIMITED","Trading","3-231, Ramalayam St, Rajanagaram Mandal   Near Kothuru Ramalayam, SrikrishnapatnamNA-EastGodavari-Andhra Pradesh-533296-India","","","","","","",[],"","","","approved","","2022-12-22T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"cc731db1-9295-4821-8815-d02ff7ecdd1d","NITYA EXPORTS PRIVATE LIMITED","Trading","H.NO:3-28-18/165,RAJENDRA NAGAR,5TH LINE,NA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","1992-01-08T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"910caa78-4cec-4d5d-92e6-0ec84418fed0","FIRST HAND STAFFING SOLUTIONS PRIVATE LIMITED","Business Services","H.NO: 48-11/2-2A, FLAT NO.1B, DNS PRIDE,   4TH LANE,OPP.MAHITHA PUBLIC SCHOOL, CURRENCY NAGARNA-VIJAYAWADA-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2015-10-26T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"c941511b-4d80-42a4-a3b2-2a2c2aaa9d6d","SECTOR6 INDIA PRIVATE LIMITED","Business Services","41-3-78   G-1 Tejasree Towers, Krishna LankaNA-Vijayawada-Andhra Pradesh-520013-India","","","","","","",[],"","","","approved","","2020-04-15T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"daccbd72-5278-4d79-8231-83498463dac7","RANGANAYAKA SPINNING MILLS PRIVATE LIMITED","Manufacturing (Textiles)","ROOM NO.304, AP COTTON ASSOCIATION BUILDINGS   LAKSHMIPURAMNA-GUNTUR-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2006-06-26T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"6217f9ec-7c90-42fb-853d-7dad7bef985d","RADHA KRISHNA COTTON PRESSING PRIVATE LIMITED","Manufacturing (Textiles)","D.NO.190/A/B   GANAPAVARAMNA-GUNTUR-Andhra Pradesh-522619-India","","","","","","",[],"","","","approved","","2010-06-29T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"804d10e7-34fb-4e97-87d8-dbdc2f6e915d","MADHURI COTTON MILLS PRIVATE LIMITED","Manufacturing (Textiles)","7-16/A, KRUSHI COLLEGE ROAD   RAITUPETANA-NANDIGAMA-Andhra Pradesh-521185-India","","","","","","",[],"","","","approved","","2011-06-17T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"3b3f31c4-ca83-4d76-8b01-77f1e3f565e1","PUSHKAR CONSULTING ENGINEERS PRIVATE LIMITED","Manufacturing (Textiles)","#2-41, Mannava Sridevi Nilayam   Krishnayyapalem Post, Mangalagiri mandal,NA-Mangalagiri-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","2015-07-31T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"192ec84e-0c09-468f-9dc7-d8c39c8356d4","GOUTHAM BUDDHA TEXTILE PARK PRIVATE LIMITED","Manufacturing (Textiles)","DOOR NO. 6-14-3, 14/3,   ARUNDELPET,NA-GUNTUR-Andhra Pradesh-522002-India","","","","","","",[],"","","","approved","","2013-11-27T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"11187635-73b0-45ac-bac3-76bf27026f41","BHARANI VIBRANT PRIVATE LIMITED","Manufacturing (Textiles)","4-4-140, 7/1   Chandramouli Nagar,  Ring RoadNA-GUNTUR-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2015-10-01T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"0812ce19-8102-4eb8-8262-cee7098a148d","VENKATA UMASANKAR TEXTILES PRIVATE LIMITED","Manufacturing (Textiles)","Survey No.33,35/1, Vemavaram Village,   Phirangipuram Mandal,NA-Guntur-Andhra Pradesh-522529-India","","","","","","",[],"","","","approved","","2021-05-22T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"567fd203-5ec0-4865-ace7-9b7c9602a1a4","SESHA SAI COTTON AND GENERAL ENTERPRISES PVT LTD","Manufacturing (Textiles)","5/7,BRODIPET,GUNTUR   APNA-AP-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1984-08-06T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"6ee198af-c416-42df-8439-cf9232a0c05f","MANDAVA COTTON MILLS PRIVATE LIMITED","Manufacturing (Textiles)","Door NO.8-157, Venkateswara Complex,   Beside RTC Bus Stand, GNT Road, Gannavaram,NA-Krishna District-Andhra Pradesh-521101-India","","","","","","",[],"","","","approved","","2006-01-31T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"179c2492-5dd3-4d5f-8c38-e4af612b08a2","TEMBO FASHIONS PRIVATE LIMITED","Manufacturing (Textiles)","56-15-23/1   GANAPATHI TEMPLE STREET, PATAMATANA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2022-09-16T00:00:00.000Z","2024-12-08T22:34:10.498Z"
"5bffa62e-0440-4a07-837f-e8db19846d8c","ESSES LEATHERS PVT LTD","Manufacturing (Textiles)","ITA NAGAR,TENALI   GUNTURNA-ANDHRA PRADESH-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1987-06-10T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"d356c7d4-e30a-4884-8488-7b07d0fe03e2","SAMMYS SPINTEX PRIVATE LIMITED","Manufacturing (Textiles)","Flat No.203 , CMR Plaza   Enikepadu , NidamanuruNA-KRISHNA-Andhra Pradesh-521104-India","","","","","","",[],"","","","approved","","2020-08-27T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"1389da6f-75aa-44bb-a707-405df63fdc04","VENKELLA SECURITY AND FACILITY MANAGEMENT SERVICES PRIVATE LIMITED","OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","27-214/3/1, AppannapalemNear Krishna TempleVepagunta (Visakhapatnam)-Pendurthi-Andhra Pradesh-530047-India","","","","","","",[],"","","","approved","","2023-07-11T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"ab81a106-059e-4e93-8566-46dce9b9f946","RADHA POPURI SERVICES (OPC) PRIVATE LIMITED","Business Services","6-14-67   14/3, ARUNDELPETNA-GUNTUR-Andhra Pradesh-522002-India","","","","","","",[],"","","","approved","","2022-03-02T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"47edba92-88ed-4e17-8e32-ded709495fb2","KISAN BIOFORMULATIONS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","D.No: 37-5-1, Water Tank Road   Badavapet,Moghalrajpuram,NA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2018-07-25T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"47c2aa51-e63b-47e8-9326-407cfd461cca","INFRA CHEMICALS PVT LTD","Manufacturing (Metals & Chemicals, and products thereof)","6/2, SOCIETY STREET,GANNAVARAM, VIJAYAWADA-2NA-NA-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1974-08-30T00:00:00.000Z","2024-12-08T22:34:10.499Z"
"cc715ca2-83f7-46d7-9641-d7761f2bd18a","EXCEL CHEMICALS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","PLOT NO 53, INDUSTRIALESTATE, ERRABALEM POST,   MANGALAGIRI,NA-ANDHRA PRADESH-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","1990-07-10T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"7cfb92e3-11b2-41a3-a183-3fbf42f92aad","LEESA FLORA PRODUCTS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","E-&T CLY, ITHANAGAR,TENALI   GUNTURNA-ANDHRA PRADESH-Andhra Pradesh-522201-India","","","","","","",[],"","","","approved","","2000-03-22T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"6c420b5c-fbf4-41da-87e0-aaf3a2e02820","BHARATHI CONSUMER CARE PRODUCTS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","S.Y.NO:280,281,PEDDAPARIMI VILLAGE   NIDUMUKKALA(P.O),THULLUR MANDALNA-GUNTUR-Andhra Pradesh-522016-India","","","","","","",[],"","","","approved","","2009-08-06T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"ffb41a51-7c9a-4bfb-87fd-f1f4db8b439d","CHATTU PHARMA CHEMICALS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","F 503   LAKSHMI GANAPATHI APRTS   KRISHNA NAGARNA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2021-02-03T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"e6ec504c-bebb-40e9-a6a7-6e9590466c52","LIQUINOX GASES PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","D.No.54-14/8-53, Flat No.201,Garuda Residency   Bharati Nagar Main Lane, 1st Cross,NA-Vijayawada-Andhra Pradesh-520008-India","","","","","","",[],"","","","approved","","2016-12-19T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"ef74abcf-f9e0-4fe3-a13d-d8aff52aba55","RADAR BIOTECH PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","D.NO.1-4/3-7/A, KAMAKOTINAGAR,VIJAYAWADA.   VIJAYAWADA.NA-VIJAYAWADA.-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2003-10-10T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"9fbeea59-47b7-4caa-ace0-456258d6ea4a","LAILA FORMULATIONS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","40-15-14   BRINDAVAN COLONY, LABBIPETNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2007-12-11T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"2a1b82d0-bf24-4bdf-b161-49013368861d","CLIK MARKETING SERVICES PRIVATE LIMITED","Business Services","F NO GF-1, GEETHANJALI APARTMENTS, H NO 40-5-19/4   TIKKLE ROAD, MOGALRAJAPURAM, LABBIPETNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","1996-07-10T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"c31c4a17-0fd6-45fc-b87e-bbccc44284e2","WESTIN CAREER PLANNER PRIVATE LIMITED","Business Services","4TH FLOOR, GVR TOWERS,OPP VINAYAK THEATRE,   RING ROAD,NA-VIJAYAWADA-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","2005-06-09T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"60a9a8c0-4460-4561-8c99-173b1ba5ed9a","SRI ANANTHA LAKSHMI SPINNING MILLS PRIVATE LIMITED","Manufacturing (Textiles)","D.NO.59/1, MARRIPALEM VILLAGE,   BOYAPALEM, NH-5, YADLAPADU MANDAL,NA-GUNTUR-Andhra Pradesh-522233-India","","","","","","",[],"","","","approved","","2004-07-27T00:00:00.000Z","2024-12-08T22:34:10.500Z"
"d1ad1f1e-2211-4756-b5dd-9faa0fb1a1ef","NAGA SINDHU SPINNING & GINNING MILLS PRIVATE LIMITED","Manufacturing (Textiles)","8-68A, KANDRUVARI STREET   MANGALAGIRINA-GUNTUR-Andhra Pradesh-522503-India","","","","","","",[],"","","","approved","","2006-09-15T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"23c99e74-7b6c-4792-8454-c1e043abd24c","LAKSHMI COTTON TRADERS PVT LTD","Manufacturing (Textiles)","G T ROAD, GANAPAVARAM,CHILAKALURIPETA,   ANDHRA PRADESHNA-ANDHRA PRADESH-Andhra Pradesh-522619-India","","","","","","",[],"","","","approved","","1987-05-07T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"4a084e93-83b2-4306-8a9f-afbf8e0e57ac","MURTHY FASHIONS PRIVATE LIMITED","Manufacturing (Textiles)","22-6-58, MEDICAL HALL RD.,LALAPET,GUNTUR-522 003.   ANDHRA PRADESHNA-ANDHRA PRADESH-Andhra Pradesh-522001-India","","","","","","",[],"","","","approved","","2000-07-17T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"33c86252-7b33-4c8c-b4c6-53f855dcfd72","TIRUMALA COTTON AND AGRO PRODUCTS PRIVATE LIMITED","Manufacturing (Textiles)","THIMMAPURAMCHILAKALURIPET,   GUNTUR,NA-A.P-Andhra Pradesh-522233-India","","","","","","",[],"","","","approved","","1990-09-14T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"e7d0ce1f-1aec-4762-a583-3bbc2a30b5b3","SHIVANI VANIJYA PRIVATE LIMITED","Trading","C/O, JYOTI BOOK DEPOT, D. NO. 30-5-1,   KRISHNA GARDENS, DABAGARDENS,NA-VISAKHAPATNAM-Andhra Pradesh-530020-India","","","","","","",[],"","","","approved","","1997-04-25T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"b3fe1516-7d50-4840-bd3f-e65e18e83432","NAMIRATES CORPORATION PRIVATE LIMITED","Trading","H.No.1-6-3/B, Brundavanam Colony   Opp: Govt. Ladies Polytechnic CollegeNA-Guntur-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2013-04-23T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"90741593-ea26-4629-83e4-4f4d60774afc","WEDGES LIFE SCIENCES PRIVATE LIMITED","Manufacturing (Paper & Paper products, Publishing, printing and reproduction of recorded media)","3-1-59, REVENUE WARD NO.-6   STAMBALA GARUVUNA-GUNTUR-Andhra Pradesh-522006-India","","","","","","",[],"","","","approved","","2022-11-18T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"c88012ff-7123-470c-b5b4-3745ea4ca1d9","GREENLAND CHEMICALS LTD.","Manufacturing (Metals & Chemicals, and products thereof)","NO. 11-13-21, SAMANETANARI ST., VIJAYAWADANA-NA-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1974-08-13T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"6d904bf4-4ef4-4636-a740-e42307011c8a","PRECIPITATES SILICAS P LTD","Manufacturing (Metals & Chemicals, and products thereof)","30-20-4,SEETARAMADHARA,VIJAYAWADA-4NA-NA-Andhra Pradesh-000000-India","","","","","","",[],"","","","approved","","1988-09-28T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"a1eb2385-7888-42b4-8c53-aaf175e4b94e","LAILA TABLETS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","40-15-14   BRINDAVAN COLONY, LABBIPETNA-VIJAYAWADA-Andhra Pradesh-520010-India","","","","","","",[],"","","","approved","","2007-12-07T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"d0b6ce61-fd64-4b37-913a-6245f7ac1ff3","DODDA AGROS PRIVATE LIMITED","Agriculture and Allied Activities","D.No. 6-135A,   Chebrolu,NA-Guntur-Andhra Pradesh-522213-India","","","","","","",[],"","","","approved","","2016-04-26T00:00:00.000Z","2024-12-08T22:34:10.501Z"
"d74507a6-c529-4f40-ba95-4a5f7b761bff","K K V S AGROTECH PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","D.No 4-15-126/2, 2ND FLOOR,BHARATHPET,9TH LINE OPP   TO SBI 9MUTYALAREDDY NAGAR BRANCH AMARAVATI ROADNA-GUNTUR-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2013-03-18T00:00:00.000Z","2024-12-08T22:34:10.502Z"
"25b6858f-e6c7-4209-82f8-336e60645fb7","SRI SPR BIOLOGICS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","D.NO.1-110,   CHENNAKESAVA SWAMI TEMPLE BACKSIDENA-MACHERLA-Andhra Pradesh-522426-India","","","","","","",[],"","","","approved","","2015-03-12T00:00:00.000Z","2024-12-08T22:34:10.502Z"
"7d042626-5a91-42ef-b5ed-48a7da8aa668","OCTANEX LIFE SCIENCES PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","A V N. Towers, Flat. No. 404, Opp Pump House,   Tenali Road, Mangalagiri,NA-Guntur-Andhra Pradesh-522003-India","","","","","","",[],"","","","approved","","2021-01-25T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"cbca2a54-a98d-4bb4-8e8b-d744ccab908b","RNR HOME CAARE PRODUCTS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","14-1-215, 2ND FLOOR, KUMMARI BAZARNEAR LB MARKETNarasaraopet-Narasaraopet-Andhra Pradesh-522601-India","","","","","","",[],"","","","approved","","2023-01-18T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"937a6fb1-c05a-45d2-9079-314a727c47d3","FRUITS AND FLOWERS AYURVEDA PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","9-140/3   Sri Krishnadevaraya Nagar, Avilala (V),NA-TIRUPATI-Andhra Pradesh-517501-India","","","","","","",[],"","","","approved","","2019-11-15T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"83b25102-3181-4c4f-a6a7-2aa43acbb844","SRIKARA PARENTERALS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","4-113-1, KANAKA DURGA TEMPLE STREET,   ATKURUNA-UNGUTURU MANDAL-Andhra Pradesh-521286-India","","","","","","",[],"","","","approved","","2005-04-25T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"940ba215-eca7-48c2-a9eb-6a38291cc853","MICRO NUTRIENT PHARMACEUTICALS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","2-63A,   Kantepudi (v) Kattavaripallem (p)NA-Sattanapalli-Andhra Pradesh-522438-India","","","","","","",[],"","","","approved","","2016-11-01T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"a7b54d31-e1b7-4034-9882-07196271610f","MEGHA AGRO CHEMICALS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","5-90-67/2, FIRST FLOOR,   3RD LINE, CHANDRAMOULI NAGAR,NA-GUNTUR-Andhra Pradesh-522007-India","","","","","","",[],"","","","approved","","2017-04-19T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"c6fa0b10-f81a-446c-b064-27ab1474debf","SRI RAJASA INDUSTRIES PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","12 463 A, FLAT NO 501, DOCTORS PARADISE   APARTMENT NH NEAR OLD TOLLGATE TADEPALLINA-GUNTUR-Andhra Pradesh-522501-India","","","","","","",[],"","","","approved","","2022-04-01T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"f3f68078-a06a-494c-974b-3f9941b0f164","LAKSHMI PRAKASH AGRO SOLUTIONS PRIVATE LIMITED","Manufacturing (Metals & Chemicals, and products thereof)","Door No.25-4/12, SRI LAKSHMI GANAPATHINI GROUND   AND FIRST FLOOR, R R NAGAR,NA-VIJAYAWADA-Andhra Pradesh-520012-India","","","","","","",[],"","","","approved","","2020-04-13T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"65e6c722-8f4e-447a-a9dc-0ba148aa3662","JIREH CHILLIES PRIVATE LIMITED","Agriculture and Allied Activities","Door No:219/1, Pulladigunta, Kornepadu,   Vatticherikuru MandalNA-Guntur-Andhra Pradesh-522017-India","","","","","","",[],"","","","approved","","2016-12-26T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"ec711a62-82fc-4186-a10a-af5c717af1b8","ASHWATTHAMA DAIRY FARMS AND AGRO PRODUCTS PRIVATE LIMITED","Agriculture and Allied Activities","D.No. 1-140, Kummari Bazar, Konakanchi   PenuganchiproluNA-Krishna District-Andhra Pradesh-521178-India","","","","","","",[],"","","","approved","","2019-07-30T00:00:00.000Z","2024-12-08T22:34:10.503Z"
"6c386dfe-103a-45c8-8cde-1ab4cfc18a84","SREE VINDHYA NURSERIES PRIVATE LIMITED","Agriculture and Allied Activities","G-3, VIVEKANANDA TOWERS,, -.    PATAMATANA-VIJAYAWADA-Andhra Pradesh-520007-India","","","","","","",[],"","","","approved","","2006-02-06T00:00:00.000Z","2024-12-08T22:34:10.503Z"
